x,y,z
-3.147081e-01,-9.206058e+00,3.140904e+01
-4.031269e-01,-9.195648e+00,3.132869e+01
-4.905610e-01,-9.184989e+00,3.124936e+01
-5.770179e-01,-9.174096e+00,3.117103e+01
-6.625051e-01,-9.162986e+00,3.109370e+01
-7.470301e-01,-9.151676e+00,3.101734e+01
-8.306005e-01,-9.140180e+00,3.094194e+01
-9.132242e-01,-9.128513e+00,3.086749e+01
-9.949089e-01,-9.116690e+00,3.079398e+01
-1.075662e+00,-9.104725e+00,3.072139e+01
-1.155493e+00,-9.092631e+00,3.064972e+01
-1.234408e+00,-9.080420e+00,3.057894e+01
-1.312416e+00,-9.068107e+00,3.050904e+01
-1.389524e+00,-9.055702e+00,3.044002e+01
-1.465742e+00,-9.043218e+00,3.037186e+01
-1.541077e+00,-9.030667e+00,3.030454e+01
-1.615537e+00,-9.018058e+00,3.023806e+01
-1.689130e+00,-9.005403e+00,3.017241e+01
-1.761865e+00,-8.992711e+00,3.010756e+01
-1.833750e+00,-8.979994e+00,3.004352e+01
-1.904792e+00,-8.967260e+00,2.998026e+01
-1.975002e+00,-8.954518e+00,2.991778e+01
-2.044385e+00,-8.941779e+00,2.985607e+01
-2.112952e+00,-8.929049e+00,2.979511e+01
-2.180710e+00,-8.916337e+00,2.973489e+01
-2.247668e+00,-8.903652e+00,2.967540e+01
-2.313833e+00,-8.891001e+00,2.961664e+01
-2.379214e+00,-8.878391e+00,2.955859e+01
-2.443819e+00,-8.865830e+00,2.950124e+01
-2.507657e+00,-8.853324e+00,2.944458e+01
-2.570735e+00,-8.840881e+00,2.938860e+01
-2.633062e+00,-8.828505e+00,2.933329e+01
-2.694647e+00,-8.816204e+00,2.927865e+01
-2.755496e+00,-8.803984e+00,2.922465e+01
-2.815619e+00,-8.791849e+00,2.917130e+01
-2.875023e+00,-8.779806e+00,2.911858e+01
-2.933717e+00,-8.767859e+00,2.906648e+01
-2.991709e+00,-8.756014e+00,2.901500e+01
-3.049006e+00,-8.744276e+00,2.896412e+01
-3.105617e+00,-8.732648e+00,2.891384e+01
-3.161549e+00,-8.721136e+00,2.886415e+01
-3.216811e+00,-8.709743e+00,2.881504e+01
-3.271411e+00,-8.698474e+00,2.876650e+01
-3.325355e+00,-8.687332e+00,2.871853e+01
-3.378653e+00,-8.676322e+00,2.867111e+01
-3.431311e+00,-8.665446e+00,2.862424e+01
-3.483338e+00,-8.654708e+00,2.857791e+01
-3.534741e+00,-8.644111e+00,2.853212e+01
-3.585528e+00,-8.633659e+00,2.848685e+01
-3.635706e+00,-8.623354e+00,2.844210e+01
-3.685283e+00,-8.613198e+00,2.839786e+01
-3.734267e+00,-8.603196e+00,2.835413e+01
-3.782665e+00,-8.593348e+00,2.831089e+01
-3.830483e+00,-8.583658e+00,2.826814e+01
-3.877730e+00,-8.574127e+00,2.822588e+01
-3.924414e+00,-8.564758e+00,2.818410e+01
-3.970540e+00,-8.555553e+00,2.814279e+01
-4.016116e+00,-8.546514e+00,2.810194e+01
-4.061150e+00,-8.537642e+00,2.806156e+01
-4.105648e+00,-8.528939e+00,2.802162e+01
-4.149618e+00,-8.520407e+00,2.798214e+01
-4.193066e+00,-8.512047e+00,2.794310e+01
-4.236000e+00,-8.503861e+00,2.790449e+01
-4.278426e+00,-8.495849e+00,2.786632e+01
-4.320351e+00,-8.488013e+00,2.782857e+01
-4.361781e+00,-8.480355e+00,2.779124e+01
-4.402725e+00,-8.472874e+00,2.775432e+01
-4.443187e+00,-8.465573e+00,2.771782e+01
-4.483174e+00,-8.458451e+00,2.768172e+01
-4.522694e+00,-8.451510e+00,2.764602e+01
-4.561753e+00,-8.444750e+00,2.761072e+01
-4.600356e+00,-8.438172e+00,2.757581e+01
-4.638511e+00,-8.431776e+00,2.754129e+01
-4.676224e+00,-8.425564e+00,2.750715e+01
-4.713500e+00,-8.419535e+00,2.747338e+01
-4.750347e+00,-8.413689e+00,2.743999e+01
-4.786769e+00,-8.408028e+00,2.740697e+01
-4.822774e+00,-8.402551e+00,2.737431e+01
-4.858367e+00,-8.397258e+00,2.734202e+01
-4.893554e+00,-8.392150e+00,2.731008e+01
-4.928340e+00,-8.387226e+00,2.727850e+01
-4.962733e+00,-8.382487e+00,2.724727e+01
-4.996737e+00,-8.377932e+00,2.721638e+01
-5.030359e+00,-8.373562e+00,2.718583e+01
-5.063603e+00,-8.369376e+00,2.715563e+01
-5.096476e+00,-8.365374e+00,2.712576e+01
-5.128983e+00,-8.361557e+00,2.709623e+01
-5.161130e+00,-8.357922e+00,2.706702e+01
-5.192921e+00,-8.354471e+00,2.703814e+01
-5.224362e+00,-8.351203e+00,2.700958e+01
-5.255459e+00,-8.348117e+00,2.698135e+01
-5.286217e+00,-8.345213e+00,2.695343e+01
-5.316641e+00,-8.342491e+00,2.692582e+01
-5.346736e+00,-8.339950e+00,2.689853e+01
-5.376507e+00,-8.337590e+00,2.687155e+01
-5.405959e+00,-8.335409e+00,2.684487e+01
-5.435098e+00,-8.333408e+00,2.681850e+01
-5.463927e+00,-8.331585e+00,2.679242e+01
-5.492452e+00,-8.329941e+00,2.676665e+01
-5.520678e+00,-8.328473e+00,2.674117e+01
-5.548610e+00,-8.327183e+00,2.671599e+01
-5.576251e+00,-8.326068e+00,2.669109e+01
-5.603608e+00,-8.325128e+00,2.666649e+01
-5.630683e+00,-8.324362e+00,2.664217e+01
-5.657483e+00,-8.323770e+00,2.661814e+01
-5.684011e+00,-8.323350e+00,2.659439e+01
-5.710271e+00,-8.323102e+00,2.657092e+01
-5.736269e+00,-8.323024e+00,2.654773e+01
-5.762008e+00,-8.323117e+00,2.652482e+01
-5.787492e+00,-8.323378e+00,2.650218e+01
-5.812727e+00,-8.323807e+00,2.647982e+01
-5.837715e+00,-8.324403e+00,2.645772e+01
-5.862462e+00,-8.325164e+00,2.643590e+01
-5.886971e+00,-8.326091e+00,2.641434e+01
-5.911246e+00,-8.327181e+00,2.639305e+01
-5.935291e+00,-8.328434e+00,2.637203e+01
-5.959110e+00,-8.329849e+00,2.635127e+01
-5.982707e+00,-8.331424e+00,2.633077e+01
-6.006085e+00,-8.333159e+00,2.631052e+01
-6.029249e+00,-8.335052e+00,2.629054e+01
-6.052203e+00,-8.337102e+00,2.627082e+01
-6.074949e+00,-8.339308e+00,2.625135e+01
-6.097491e+00,-8.341669e+00,2.623213e+01
-6.119833e+00,-8.344183e+00,2.621317e+01
-6.141979e+00,-8.346850e+00,2.619446e+01
-6.163932e+00,-8.349668e+00,2.617600e+01
-6.185695e+00,-8.352637e+00,2.615778e+01
-6.207272e+00,-8.355754e+00,2.613982e+01
-6.228666e+00,-8.359018e+00,2.612210e+01
-6.249880e+00,-8.362429e+00,2.610463e+01
-6.270918e+00,-8.365984e+00,2.608741e+01
-6.291782e+00,-8.369684e+00,2.607042e+01
-6.312477e+00,-8.373525e+00,2.605368e+01
-6.333004e+00,-8.377508e+00,2.603719e+01
-6.353368e+00,-8.381631e+00,2.602093e+01
-6.373571e+00,-8.385892e+00,2.600491e+01
-6.393615e+00,-8.390290e+00,2.598913e+01
-6.413505e+00,-8.394825e+00,2.597359e+01
-6.433243e+00,-8.399493e+00,2.595829e+01
-6.452831e+00,-8.404295e+00,2.594322e+01
-6.472273e+00,-8.409228e+00,2.592839e+01
-6.491571e+00,-8.414292e+00,2.591379e+01
-6.510728e+00,-8.419485e+00,2.589942e+01
-6.529747e+00,-8.424805e+00,2.588529e+01
-6.548630e+00,-8.430252e+00,2.587139e+01
-6.567380e+00,-8.435823e+00,2.585772e+01
-6.586000e+00,-8.441518e+00,2.584429e+01
-6.604492e+00,-8.447335e+00,2.583108e+01
-6.622858e+00,-8.453272e+00,2.581810e+01
-6.641101e+00,-8.459329e+00,2.580535e+01
-6.659223e+00,-8.465503e+00,2.579283e+01
-6.677227e+00,-8.471793e+00,2.578054e+01
-6.695115e+00,-8.478198e+00,2.576847e+01
-6.712889e+00,-8.484717e+00,2.575663e+01
-6.730552e+00,-8.491347e+00,2.574501e+01
-6.748106e+00,-8.498088e+00,2.573363e+01
-6.765553e+00,-8.504938e+00,2.572246e+01
-6.782894e+00,-8.511896e+00,2.571152e+01
-6.800133e+00,-8.518959e+00,2.570080e+01
-6.817272e+00,-8.526127e+00,2.569031e+01
-6.834311e+00,-8.533398e+00,2.568004e+01
-6.851254e+00,-8.540770e+00,2.566999e+01
-6.868102e+00,-8.548243e+00,2.566016e+01
-6.884858e+00,-8.555814e+00,2.565055e+01
-6.901522e+00,-8.563482e+00,2.564117e+01
-6.918097e+00,-8.571245e+00,2.563200e+01
-6.934586e+00,-8.579103e+00,2.562306e+01
-6.950988e+00,-8.587053e+00,2.561433e+01
-6.967307e+00,-8.595094e+00,2.560583e+01
-6.983545e+00,-8.603224e+00,2.559754e+01
-6.999702e+00,-8.611442e+00,2.558947e+01
-7.015780e+00,-8.619747e+00,2.558161e+01
-7.031781e+00,-8.628136e+00,2.557398e+01
-7.047708e+00,-8.636608e+00,2.556656e+01
-7.063560e+00,-8.645163e+00,2.555936e+01
-7.079340e+00,-8.653797e+00,2.555238e+01
-7.095050e+00,-8.662510e+00,2.554561e+01
-7.110690e+00,-8.671299e+00,2.553906e+01
-7.126262e+00,-8.680164e+00,2.553272e+01
-7.141768e+00,-8.689103e+00,2.552659e+01
-7.157209e+00,-8.698115e+00,2.552069e+01
-7.172587e+00,-8.707197e+00,2.551499e+01
-7.187902e+00,-8.716348e+00,2.550951e+01
-7.203156e+00,-8.725566e+00,2.550425e+01
-7.218351e+00,-8.734851e+00,2.549919e+01
-7.233487e+00,-8.744199e+00,2.549435e+01
-7.248565e+00,-8.753611e+00,2.548973e+01
-7.263588e+00,-8.763083e+00,2.548531e+01
-7.278556e+00,-8.772615e+00,2.548111e+01
-7.293469e+00,-8.782205e+00,2.547711e+01
-7.308331e+00,-8.791852e+00,2.547333e+01
-7.323140e+00,-8.801553e+00,2.546976e+01
-7.337899e+00,-8.811307e+00,2.546641e+01
-7.352609e+00,-8.821112e+00,2.546326e+01
-7.367270e+00,-8.830967e+00,2.546032e+01
-7.381883e+00,-8.840870e+00,2.545759e+01
-7.396450e+00,-8.850820e+00,2.545507e+01
-7.410971e+00,-8.860815e+00,2.545276e+01
-7.425447e+00,-8.870853e+00,2.545065e+01
-7.439879e+00,-8.880933e+00,2.544876e+01
-7.454268e+00,-8.891053e+00,2.544707e+01
-7.468615e+00,-8.901211e+00,2.544559e+01
-7.482920e+00,-8.911406e+00,2.544432e+01
-7.497185e+00,-8.921635e+00,2.544326e+01
-7.511410e+00,-8.931898e+00,2.544240e+01
-7.525595e+00,-8.942193e+00,2.544175e+01
-7.539742e+00,-8.952518e+00,2.544130e+01
-7.553851e+00,-8.962872e+00,2.544106e+01
-7.567923e+00,-8.973252e+00,2.544102e+01
-7.581958e+00,-8.983657e+00,2.544119e+01
-7.595957e+00,-8.994085e+00,2.544156e+01
-7.609920e+00,-9.004536e+00,2.544214e+01
-7.623849e+00,-9.015006e+00,2.544292e+01
-7.637744e+00,-9.025495e+00,2.544390e+01
-7.651604e+00,-9.036000e+00,2.544509e+01
-7.665432e+00,-9.046520e+00,2.544648e+01
-7.679226e+00,-9.057054e+00,2.544806e+01
-7.692988e+00,-9.067599e+00,2.544986e+01
-7.706719e+00,-9.078155e+00,2.545185e+01
-7.720417e+00,-9.088718e+00,2.545404e+01
-7.734085e+00,-9.099289e+00,2.545643e+01
-7.747721e+00,-9.109864e+00,2.545902e+01
-7.761328e+00,-9.120442e+00,2.546181e+01
-7.774904e+00,-9.131022e+00,2.546480e+01
-7.788450e+00,-9.141601e+00,2.546798e+01
-7.801967e+00,-9.152179e+00,2.547136e+01
-7.815455e+00,-9.162753e+00,2.547494e+01
-7.828913e+00,-9.173322e+00,2.547872e+01
-7.842343e+00,-9.183884e+00,2.548269e+01
-7.855744e+00,-9.194437e+00,2.548686e+01
-7.869117e+00,-9.204979e+00,2.549122e+01
-7.882461e+00,-9.215510e+00,2.549578e+01
-7.895778e+00,-9.226027e+00,2.550052e+01
-7.909066e+00,-9.236528e+00,2.550547e+01
-7.922327e+00,-9.247012e+00,2.551060e+01
-7.935560e+00,-9.257477e+00,2.551592e+01
-7.948765e+00,-9.267921e+00,2.552144e+01
-7.961943e+00,-9.278344e+00,2.552715e+01
-7.975093e+00,-9.288742e+00,2.553304e+01
-7.988216e+00,-9.299114e+00,2.553913e+01
-8.001311e+00,-9.309459e+00,2.554540e+01
-8.014379e+00,-9.319774e+00,2.555186e+01
-8.027419e+00,-9.330059e+00,2.555851e+01
-8.040432e+00,-9.340312e+00,2.556534e+01
-8.053417e+00,-9.350529e+00,2.557236e+01
-8.066374e+00,-9.360711e+00,2.557956e+01
-8.079304e+00,-9.370856e+00,2.558695e+01
-8.092205e+00,-9.380961e+00,2.559452e+01
-8.105079e+00,-9.391025e+00,2.560227e+01
-8.117924e+00,-9.401046e+00,2.561020e+01
-8.130741e+00,-9.411022e+00,2.561832e+01
-8.143529e+00,-9.420953e+00,2.562661e+01
-8.156289e+00,-9.430835e+00,2.563508e+01
-8.169020e+00,-9.440669e+00,2.564373e+01
-8.181722e+00,-9.450450e+00,2.565256e+01
-8.194395e+00,-9.460179e+00,2.566156e+01
-8.207038e+00,-9.469854e+00,2.567073e+01
-8.219651e+00,-9.479472e+00,2.568009e+01
-8.232234e+00,-9.489032e+00,2.568961e+01
-8.244787e+00,-9.498533e+00,2.569931e+01
-8.257309e+00,-9.507972e+00,2.570917e+01
-8.269800e+00,-9.517348e+00,2.571921e+01
-8.282260e+00,-9.526660e+00,2.572942e+01
-8.294688e+00,-9.535905e+00,2.573979e+01
-8.307084e+00,-9.545083e+00,2.575033e+01
-8.319448e+00,-9.554191e+00,2.576104e+01
-8.331779e+00,-9.563228e+00,2.577191e+01
-8.344077e+00,-9.572192e+00,2.578295e+01
-8.356341e+00,-9.581082e+00,2.579414e+01
-8.368571e+00,-9.589895e+00,2.580550e+01
-8.380767e+00,-9.598631e+00,2.581702e+01
-8.392928e+00,-9.607287e+00,2.582870e+01
-8.405054e+00,-9.615863e+00,2.584053e+01
-8.417144e+00,-9.624356e+00,2.585253e+01
-8.429198e+00,-9.632765e+00,2.586467e+01
-8.441216e+00,-9.641088e+00,2.587697e+01
-8.453196e+00,-9.649324e+00,2.588943e+01
-8.465138e+00,-9.657471e+00,2.590203e+01
-8.477042e+00,-9.665528e+00,2.591479e+01
-8.488908e+00,-9.673492e+00,2.592769e+01
-8.500734e+00,-9.681364e+00,2.594074e+01
-8.512520e+00,-9.689140e+00,2.595393e+01
-8.524266e+00,-9.696819e+00,2.596728e+01
-8.535971e+00,-9.704401e+00,2.598076e+01
-8.547634e+00,-9.711882e+00,2.599438e+01
-8.559256e+00,-9.719263e+00,2.600815e+01
-8.570834e+00,-9.726541e+00,2.602205e+01
-8.582370e+00,-9.733715e+00,2.603609e+01
-8.593861e+00,-9.740783e+00,2.605027e+01
-8.605308e+00,-9.747744e+00,2.606458e+01
-8.616709e+00,-9.754597e+00,2.607902e+01
-8.628065e+00,-9.761339e+00,2.609360e+01
-8.639375e+00,-9.767971e+00,2.610830e+01
-8.650637e+00,-9.774489e+00,2.612313e+01
-8.661852e+00,-9.780893e+00,2.613809e+01
-8.673018e+00,-9.787182e+00,2.615317e+01
-8.684135e+00,-9.793354e+00,2.616837e+01
-8.695202e+00,-9.799407e+00,2.618370e+01
-8.706218e+00,-9.805341e+00,2.619914e+01
-8.717184e+00,-9.811153e+00,2.621470e+01
-8.728098e+00,-9.816844e+00,2.623038e+01
-8.738959e+00,-9.822410e+00,2.624617e+01
-8.749766e+00,-9.827852e+00,2.626207e+01
-8.760520e+00,-9.833167e+00,2.627809e+01
-8.771219e+00,-9.838355e+00,2.629421e+01
-8.781863e+00,-9.843413e+00,2.631044e+01
-8.792450e+00,-9.848342e+00,2.632677e+01
-8.802980e+00,-9.853140e+00,2.634321e+01
-8.813453e+00,-9.857805e+00,2.635975e+01
-8.823867e+00,-9.862336e+00,2.637639e+01
-8.834222e+00,-9.866733e+00,2.639312e+01
-8.844517e+00,-9.870993e+00,2.640995e+01
-8.854751e+00,-9.875117e+00,2.642688e+01
-8.864924e+00,-9.879102e+00,2.644389e+01
-8.875035e+00,-9.882948e+00,2.646100e+01
-8.885082e+00,-9.886653e+00,2.647819e+01
-8.895066e+00,-9.890217e+00,2.649547e+01
-8.904985e+00,-9.893638e+00,2.651283e+01
-8.914839e+00,-9.896916e+00,2.653027e+01
-8.924626e+00,-9.900049e+00,2.654779e+01
-8.934347e+00,-9.903036e+00,2.656539e+01
-8.944000e+00,-9.905877e+00,2.658306e+01
-8.953584e+00,-9.908570e+00,2.660081e+01
-8.963099e+00,-9.911115e+00,2.661863e+01
-8.972544e+00,-9.913511e+00,2.663651e+01
-8.981918e+00,-9.915756e+00,2.665446e+01
-8.991221e+00,-9.917850e+00,2.667248e+01
-9.000450e+00,-9.919792e+00,2.669056e+01
-9.009607e+00,-9.921581e+00,2.670869e+01
-9.018690e+00,-9.923217e+00,2.672689e+01
-9.027697e+00,-9.924698e+00,2.674514e+01
-9.036629e+00,-9.926024e+00,2.676344e+01
-9.045485e+00,-9.927194e+00,2.678180e+01
-9.054263e+00,-9.928208e+00,2.680020e+01
-9.062964e+00,-9.929064e+00,2.681865e+01
-9.071585e+00,-9.929763e+00,2.683714e+01
-9.080127e+00,-9.930303e+00,2.685567e+01
-9.088588e+00,-9.930683e+00,2.687424e+01
-9.096969e+00,-9.930904e+00,2.689285e+01
-9.105267e+00,-9.930965e+00,2.691150e+01
-9.113482e+00,-9.930864e+00,2.693017e+01
-9.121614e+00,-9.930602e+00,2.694888e+01
-9.129662e+00,-9.930179e+00,2.696761e+01
-9.137624e+00,-9.929593e+00,2.698637e+01
-9.145501e+00,-9.928844e+00,2.700515e+01
-9.153291e+00,-9.927932e+00,2.702395e+01
-9.160993e+00,-9.926856e+00,2.704277e+01
-9.168608e+00,-9.925616e+00,2.706160e+01
-9.176133e+00,-9.924212e+00,2.708044e+01
-9.183569e+00,-9.922644e+00,2.709930e+01
-9.190915e+00,-9.920910e+00,2.711816e+01
-9.198169e+00,-9.919012e+00,2.713703e+01
-9.205331e+00,-9.916948e+00,2.715591e+01
-9.212401e+00,-9.914718e+00,2.717478e+01
-9.219377e+00,-9.912323e+00,2.719365e+01
-9.226260e+00,-9.909761e+00,2.721252e+01
-9.233047e+00,-9.907034e+00,2.723138e+01
-9.239739e+00,-9.904141e+00,2.725023e+01
-9.246335e+00,-9.901081e+00,2.726906e+01
-9.252834e+00,-9.897856e+00,2.728789e+01
-9.259235e+00,-9.894464e+00,2.730669e+01
-9.265538e+00,-9.890906e+00,2.732548e+01
-9.271742e+00,-9.887181e+00,2.734425e+01
-9.277847e+00,-9.883291e+00,2.736299e+01
-9.283851e+00,-9.879235e+00,2.738170e+01
-9.289754e+00,-9.875013e+00,2.740039e+01
-9.295556e+00,-9.870626e+00,2.741904e+01
-9.301255e+00,-9.866073e+00,2.743766e+01
-9.306852e+00,-9.861355e+00,2.745624e+01
-9.312345e+00,-9.856472e+00,2.747478e+01
-9.317734e+00,-9.851424e+00,2.749328e+01
-9.323019e+00,-9.846212e+00,2.751173e+01
-9.328198e+00,-9.840836e+00,2.753014e+01
-9.333271e+00,-9.835296e+00,2.754850e+01
-9.338238e+00,-9.829593e+00,2.756680e+01
-9.343098e+00,-9.823728e+00,2.758506e+01
-9.347851e+00,-9.817700e+00,2.760325e+01
-9.352495e+00,-9.811510e+00,2.762139e+01
-9.357031e+00,-9.805159e+00,2.763946e+01
-9.361457e+00,-9.798647e+00,2.765747e+01
-9.365774e+00,-9.791975e+00,2.767541e+01
-9.369981e+00,-9.785143e+00,2.769329e+01
-9.374078e+00,-9.778153e+00,2.771109e+01
-9.378063e+00,-9.771004e+00,2.772882e+01
-9.381936e+00,-9.763697e+00,2.774647e+01
-9.385698e+00,-9.756234e+00,2.776404e+01
-9.389347e+00,-9.748614e+00,2.778153e+01
-9.392883e+00,-9.740840e+00,2.779894e+01
-9.396306e+00,-9.732910e+00,2.781626e+01
-9.399615e+00,-9.724827e+00,2.783349e+01
-9.402810e+00,-9.716591e+00,2.785063e+01
-9.405890e+00,-9.708203e+00,2.786768e+01
-9.408856e+00,-9.699664e+00,2.788463e+01
-9.411706e+00,-9.690975e+00,2.790148e+01
-9.414441e+00,-9.682137e+00,2.791824e+01
-9.417060e+00,-9.673151e+00,2.793489e+01
-9.419563e+00,-9.664017e+00,2.795144e+01
-9.421949e+00,-9.654738e+00,2.796788e+01
-9.424219e+00,-9.645314e+00,2.798421e+01
-9.426371e+00,-9.635745e+00,2.800043e+01
-9.428406e+00,-9.626034e+00,2.801653e+01
-9.430324e+00,-9.616182e+00,2.803252e+01
-9.432123e+00,-9.606189e+00,2.804839e+01
-9.433805e+00,-9.596057e+00,2.806414e+01
-9.435368e+00,-9.585787e+00,2.807977e+01
-9.436813e+00,-9.575381e+00,2.809527e+01
-9.438139e+00,-9.564839e+00,2.811065e+01
-9.439347e+00,-9.554163e+00,2.812590e+01
-9.440436e+00,-9.543354e+00,2.814101e+01
-9.441405e+00,-9.532414e+00,2.815600e+01
-9.442256e+00,-9.521344e+00,2.817085e+01
-9.442987e+00,-9.510146e+00,2.818556e+01
-9.443599e+00,-9.498820e+00,2.820013e+01
-9.444091e+00,-9.487369e+00,2.821456e+01
-9.444465e+00,-9.475793e+00,2.822885e+01
-9.444718e+00,-9.464095e+00,2.824300e+01
-9.444852e+00,-9.452275e+00,2.825699e+01
-9.444867e+00,-9.440336e+00,2.827084e+01
-9.444761e+00,-9.428279e+00,2.828454e+01
-9.444537e+00,-9.416105e+00,2.829809e+01
-9.444193e+00,-9.403817e+00,2.831148e+01
-9.443729e+00,-9.391415e+00,2.832471e+01
-9.443147e+00,-9.378901e+00,2.833779e+01
-9.442445e+00,-9.366278e+00,2.835071e+01
-9.441623e+00,-9.353546e+00,2.836347e+01
-9.440683e+00,-9.340708e+00,2.837606e+01
-9.439624e+00,-9.327765e+00,2.838849e+01
-9.438446e+00,-9.314719e+00,2.840076e+01
-9.437149e+00,-9.301571e+00,2.841286e+01
-9.435734e+00,-9.288324e+00,2.842478e+01
-9.434201e+00,-9.274979e+00,2.843654e+01
-9.432550e+00,-9.261537e+00,2.844813e+01
-9.430781e+00,-9.248002e+00,2.845954e+01
-9.428894e+00,-9.234374e+00,2.847077e+01
-9.426891e+00,-9.220656e+00,2.848183e+01
-9.424770e+00,-9.206849e+00,2.849271e+01
-9.422532e+00,-9.192956e+00,2.850342e+01
-9.420178e+00,-9.178977e+00,2.851394e+01
-9.417708e+00,-9.164916e+00,2.852428e+01
-9.415123e+00,-9.150773e+00,2.853443e+01
-9.412422e+00,-9.136551e+00,2.854440e+01
-9.409605e+00,-9.122252e+00,2.855419e+01
-9.406675e+00,-9.107878e+00,2.856379e+01
-9.403630e+00,-9.093430e+00,2.857320e+01
-9.400471e+00,-9.078911e+00,2.858242e+01
-9.397199e+00,-9.064323e+00,2.859145e+01
-9.393813e+00,-9.049668e+00,2.860029e+01
-9.390316e+00,-9.034947e+00,2.860894e+01
-9.386706e+00,-9.020162e+00,2.861739e+01
-9.382985e+00,-9.005316e+00,2.862565e+01
-9.379153e+00,-8.990411e+00,2.863371e+01
-9.375210e+00,-8.975449e+00,2.864158e+01
-9.371158e+00,-8.960431e+00,2.864925e+01
-9.366996e+00,-8.945360e+00,2.865672e+01
-9.362725e+00,-8.930238e+00,2.866400e+01
-9.358347e+00,-8.915067e+00,2.867107e+01
-9.353860e+00,-8.899848e+00,2.867795e+01
-9.349267e+00,-8.884585e+00,2.868462e+01
-9.344567e+00,-8.869278e+00,2.869109e+01
-9.339761e+00,-8.853931e+00,2.869736e+01
-9.334850e+00,-8.838545e+00,2.870342e+01
-9.329835e+00,-8.823122e+00,2.870929e+01
-9.324716e+00,-8.807664e+00,2.871494e+01
-9.319494e+00,-8.792174e+00,2.872040e+01
-9.314170e+00,-8.776653e+00,2.872565e+01
-9.308744e+00,-8.761104e+00,2.873069e+01
-9.303218e+00,-8.745528e+00,2.873553e+01
-9.297591e+00,-8.729928e+00,2.874016e+01
-9.291865e+00,-8.714306e+00,2.874458e+01
-9.286040e+00,-8.698663e+00,2.874880e+01
-9.280117e+00,-8.683002e+00,2.875280e+01
-9.274098e+00,-8.667325e+00,2.875661e+01
-9.267982e+00,-8.651635e+00,2.876020e+01
-9.261771e+00,-8.635932e+00,2.876358e+01
-9.255466e+00,-8.620219e+00,2.876676e+01
-9.249066e+00,-8.604499e+00,2.876973e+01
-9.242574e+00,-8.588772e+00,2.877249e+01
-9.235991e+00,-8.573042e+00,2.877504e+01
-9.229316e+00,-8.557310e+00,2.877738e+01
-9.222551e+00,-8.541579e+00,2.877952e+01
-9.215697e+00,-8.525850e+00,2.878144e+01
-9.208754e+00,-8.510125e+00,2.878316e+01
-9.201724e+00,-8.494406e+00,2.878467e+01
-9.194608e+00,-8.478696e+00,2.878597e+01
-9.187406e+00,-8.462996e+00,2.878706e+01
-9.180120e+00,-8.447309e+00,2.878794e+01
-9.172751e+00,-8.431635e+00,2.878862e+01
-9.165298e+00,-8.415978e+00,2.878909e+01
-9.157765e+00,-8.400340e+00,2.878935e+01
-9.150150e+00,-8.384721e+00,2.878940e+01
-9.142456e+00,-8.369124e+00,2.878925e+01
-9.134684e+00,-8.353552e+00,2.878889e+01
-9.126834e+00,-8.338006e+00,2.878832e+01
-9.118908e+00,-8.322487e+00,2.878755e+01
-9.110906e+00,-8.306998e+00,2.878657e+01
-9.102830e+00,-8.291541e+00,2.878539e+01
-9.094680e+00,-8.276117e+00,2.878400e+01
-9.086459e+00,-8.260729e+00,2.878241e+01
-9.078166e+00,-8.245378e+00,2.878062e+01
-9.069804e+00,-8.230065e+00,2.877862e+01
-9.061372e+00,-8.214794e+00,2.877642e+01
-9.052872e+00,-8.199566e+00,2.877402e+01
-9.044306e+00,-8.184381e+00,2.877142e+01
-9.035674e+00,-8.169243e+00,2.876862e+01
-9.026978e+00,-8.154154e+00,2.876562e+01
-9.018218e+00,-8.139113e+00,2.876242e+01
-9.009396e+00,-8.124125e+00,2.875902e+01
-9.000513e+00,-8.109189e+00,2.875542e+01
-8.991570e+00,-8.094308e+00,2.875163e+01
-8.982568e+00,-8.079484e+00,2.874764e+01
-8.973509e+00,-8.064719e+00,2.874346e+01
-8.964393e+00,-8.050013e+00,2.873908e+01
-8.955222e+00,-8.035368e+00,2.873451e+01
-8.945996e+00,-8.020787e+00,2.872975e+01
-8.936718e+00,-8.006271e+00,2.872479e+01
-8.927388e+00,-7.991820e+00,2.871965e+01
-8.918007e+00,-7.977438e+00,2.871431e+01
-8.908577e+00,-7.963126e+00,2.870879e+01
-8.899098e+00,-7.948884e+00,2.870308e+01
-8.889573e+00,-7.934715e+00,2.869718e+01
-8.880001e+00,-7.920620e+00,2.869110e+01
-8.870385e+00,-7.906600e+00,2.868484e+01
-8.860726e+00,-7.892657e+00,2.867839e+01
-8.851024e+00,-7.878793e+00,2.867175e+01
-8.841282e+00,-7.865009e+00,2.866494e+01
-8.831499e+00,-7.851306e+00,2.865795e+01
-8.821678e+00,-7.837685e+00,2.865078e+01
-8.811820e+00,-7.824149e+00,2.864343e+01
-8.801925e+00,-7.810698e+00,2.863590e+01
-8.791996e+00,-7.797334e+00,2.862820e+01
-8.782033e+00,-7.784057e+00,2.862033e+01
-8.772037e+00,-7.770871e+00,2.861228e+01
-8.762010e+00,-7.757774e+00,2.860406e+01
-8.751952e+00,-7.744770e+00,2.859567e+01
-8.741866e+00,-7.731858e+00,2.858712e+01
-8.731753e+00,-7.719042e+00,2.857839e+01
-8.721613e+00,-7.706320e+00,2.856950e+01
-8.711447e+00,-7.693695e+00,2.856044e+01
